username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
FollowCII;2016-02-26 15:30;2;0;"We welcome the announcement made on expanding the freight basket of Indian Railways ~ Ajay Kapur, MD&CEO, @AmbujaCements #RailBudget2016";;@AmbujaCements;#RailBudget2016;"703157726814171137";https://twitter.com/FollowCII/status/703157726814171137
IndianDrones;2016-02-26 15:20;0;0;"Railway Budget 2016: Indian Railways to turn smarter with apps, drone technology http:// ift.tt/1UnWZGH";;;;"703155153507975168";https://twitter.com/IndianDrones/status/703155153507975168
v_shakthi;2016-02-26 15:17;0;0;"Rail Budget 2016: Reimagining the role of the Indian Railways http:// dlvr.it/KcfpkQ @forbes_india";;@forbes_india;;"703154331390857217";https://twitter.com/v_shakthi/status/703154331390857217
v_shakthi;2016-02-26 15:17;1;2;"Indian Railways passengers can now book OYO Rooms via IRCTC http:// dlvr.it/KcfphM @forbes_india";;@forbes_india;;"703154329536966656";https://twitter.com/v_shakthi/status/703154329536966656
stockmarketpuls;2016-02-26 15:14;0;0;"Interactive graphic: Take a look at how the Indian Railways managed its finances http:// goo.gl/fb/ofe2rX";;;;"703153612046774272";https://twitter.com/stockmarketpuls/status/703153612046774272
SinghVh;2016-02-26 15:04;1;2;"Indian railways new rail. Non-stop, unstoppable "Mayawati express". #Budget2016";New Delhi, India;;#Budget2016;"703151240914407424";https://twitter.com/SinghVh/status/703151240914407424
BinarySemantic;2016-02-26 15:04;0;1;"Better #data #visualization & Easy #analytics . Discover a new world of possibilities. http:// goo.gl/dbBJzl #USA #UK #IndianRailways";;;#data #visualization #analytics #USA #UK #IndianRailways;"703151216063172608";https://twitter.com/BinarySemantic/status/703151216063172608
cool_kams;2016-02-26 15:02;0;1;"@RailMinIndia y nt hire best of IIT & IIM Grads n tap their skills n knowledge to improve Indian Railways .. stop brain-drain going to US/UK.";;@RailMinIndia;;"703150709491929088";https://twitter.com/cool_kams/status/703150709491929088
PrashantaGuha;2016-02-26 15:00;0;1;"ETTech | Indian Railways to turn smarter with apps, drone technology http:// tech.economictimes.indiatimes.com/news/technolog y/indian-railways-to-turn-smarter-with-apps-drone-technology/51148474 …";;;;"703150165926883328";https://twitter.com/PrashantaGuha/status/703150165926883328
FollowCII;2016-02-26 15:00;1;0;"#RailBudget2016 in line with govt's vision of achieving holistic growth of Indian #Railways ~Ravi Uppal, MD, @JSPLCorporate . @sureshpprabhu";;@JSPLCorporate @sureshpprabhu;#RailBudget2016 #Railways;"703150064202428416";https://twitter.com/FollowCII/status/703150064202428416
myownniche;2016-02-26 14:48;0;0;"Ming boggling numbers and growth, regarding Indian Railways ! Can't even comprehend the opportunities possible! pic.twitter.com/g0jXzCzna9";;;;"703147072136974336";https://twitter.com/myownniche/status/703147072136974336
swaroopjose;2016-02-26 14:46;0;0;"Indian railways should come out with a refund policy for all those trains that are more than 10min late. #RailBudget2016";;;#RailBudget2016;"703146514164506624";https://twitter.com/swaroopjose/status/703146514164506624
rakeshsingh1967;2016-02-26 14:44;0;1;"Rail Budget: Prabhu proposes transformation of Indian Railways through 7 mission mode activities http://www. oneindia.com/india/rail-bud get-prabhu-proposes-transformation-railways-through-mission-mode-activities-2023898.html?utm_source=article&utm_medium=tweet-button&utm_campaign=article-tweet … #railbudget";;;#railbudget;"703146018712395777";https://twitter.com/rakeshsingh1967/status/703146018712395777
PunambhaiMLA;2016-02-26 14:38;0;0;"RailBudget2016's Vision 2020 will make the Indian Railways free from capacity constraints with higher train... http:// fb.me/2k0e70WDc";;;;"703144570796638208";https://twitter.com/PunambhaiMLA/status/703144570796638208
legendary_tim;2016-02-26 14:36;0;0;"Suresh Prabhu's budget: The 163-year-old Indian Railways is now wooing startups http:// bit.ly/1paO3Zb pic.twitter.com/zRXRV4hJ3b";;;;"703143986416873474";https://twitter.com/legendary_tim/status/703143986416873474
amitnimade;2016-02-26 14:32;0;0;"Rlys to save Rs 2342 cr in 2 yrs on power purchase: NEW DELHI: Indian Railways will save Rs 2,342 crore ... http:// bit.ly/1pblYRB #News";;;#News;"703143037514289152";https://twitter.com/amitnimade/status/703143037514289152
SandraCroftoon;2016-02-26 14:30;0;0;"Red indian railways online the sack run: RIvRKGfJP http:// dlvr.it/KcdlrM";;;;"703142481437675520";https://twitter.com/SandraCroftoon/status/703142481437675520
capariwar;2016-02-26 14:25;0;0;"NEW DELHI: Indian Railways will save Rs 2,342 crore in two years as it shifts to electricity purchases from the... http:// fb.me/728AKRfmM";;;;"703141243476320257";https://twitter.com/capariwar/status/703141243476320257
scroll_in;2016-02-26 14:23;5;1;"The bullet train syndrome perpetuates an elitist approach to the Indian Railways http:// bit.ly/1Q6TfWT pic.twitter.com/02IZXyZCBq";;;;"703140891402199040";https://twitter.com/scroll_in/status/703140891402199040
hkvdesaihemant;2016-02-26 14:22;2;4;"Delhi: Indian Railways are not just Public Service it a Business.Need of Travellers also important.Extra Trains Do Require on Many Routes!...";Brent, London;;;"703140462538788865";https://twitter.com/hkvdesaihemant/status/703140462538788865
coolbeansweb23;2016-02-26 14:21;0;0;"RT kk_bangalore Rail Budget 2016: Indian Railways to team up with govt hospitals to expand #healthcare access - Th… http:// ecoti.in/i_s0ra";;;#healthcare;"703140391206256641";https://twitter.com/coolbeansweb23/status/703140391206256641
LittleNews_App;2016-02-26 14:15;0;0;"#RailBudget2016 : Indian railways plan to save Rs 2.3k cr in 2 yrs http:// bit.ly/1QhC7iq";;;#RailBudget2016;"703138874910855168";https://twitter.com/LittleNews_App/status/703138874910855168
problem_O_O;2016-02-26 14:14;9;0;"Terrorism over secularism. #IndianRailways #HowIndiaSupportsISIS #HowIndiaSupportsISIS pic.twitter.com/mxvrq3Xvsq";;;#IndianRailways #HowIndiaSupportsISIS #HowIndiaSupportsISIS;"703138635030237184";https://twitter.com/problem_O_O/status/703138635030237184
enterindia;2016-02-26 14:08;1;1;"#IndianRailways #autohub , #freight rate cut, tech investment, #startup collab to aid #India #economy http:// economictimes.indiatimes.com/industry/trans portation/railways/rail-budget-2016-rail-auto-hub-in-chennai-a-big-support-to-industry-say-carmakers/articleshow/51141593.cms …";;;#IndianRailways #autohub #freight #startup #India #economy;"703137103043960832";https://twitter.com/enterindia/status/703137103043960832
kartikjasani;2016-02-26 14:07;0;1;"What is your view on #RailBudget2016 ? #Shareyourviews #socialmedia #IndianRailways";;;#RailBudget2016 #Shareyourviews #socialmedia #IndianRailways;"703136758548951041";https://twitter.com/kartikjasani/status/703136758548951041
mustafapahelwan;2016-02-26 14:04;0;0;"Indian Railways is attempting to shift to open access for power purchase. @EconomicTimes http:// ecoti.in/DOq7kY";;@EconomicTimes;;"703135947538366466";https://twitter.com/mustafapahelwan/status/703135947538366466
Apekshasm;2016-02-26 14:03;0;0;"b) Indian Railways auctioned scrap for almost Rs.3000 crores through an online auction that is transperant and therefore scam free.";;;;"703135835332300800";https://twitter.com/Apekshasm/status/703135835332300800
TopDroneReviews;2016-02-26 14:02;1;0;"Railway Budget 2016: Indian Railways to turn smarter with apps, drone technology - Economic Times http:// ift.tt/1Ozy8rX #drone #drones";;;#drone #drones;"703135493010001921";https://twitter.com/TopDroneReviews/status/703135493010001921
GISurveymapping;2016-02-26 14:00;0;0;"#Drones to play a vital role in Indian Railways - http:// geospatialsurvey.net/index.php/2016 /02/26/drones-to-play-a-vital-role-in-indian-railways/ … According ... #IndianRailways pic.twitter.com/TeSZkAZZRq";;;#Drones #IndianRailways;"703135075311812608";https://twitter.com/GISurveymapping/status/703135075311812608
